order,file_path,thumbnail,set_key,langs,width,height,hide
53,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/077.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/077-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1777,3000,
54,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/078.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/078-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1776,3000,
55,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/079.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/079-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1795,3000,
56,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/080.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/080-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1789,3000,
57,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/081.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/081-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1790,3000,
58,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/082.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/082-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1795,3000,
59,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/083.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/083-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1786,3000,
60,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/084.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/084-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1793,3000,
61,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/085.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/085-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1771,3000,
62,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/086.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/086-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1784,3000,
63,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/087.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/087-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1778,3000,
64,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/088.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/088-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1797,3000,
65,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/089.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/089-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1795,3000,
66,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/090.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/090-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1786,3000,
67,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/091.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/091-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1776,3000,
68,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/092.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/092-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1785,3000,
69,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/093.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/093-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1795,3000,
70,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/094.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/094-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1795,3000,
71,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/095.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/095-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1791,3000,
72,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/096.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/096-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1789,3000,
73,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/097.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/097-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1792,3000,
74,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/098.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/098-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1784,3000,
75,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/099.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/099-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1796,3000,
76,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/100.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/100-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1790,3000,
77,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/101.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/101-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1785,3000,
78,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/102.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/102-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1791,3000,
79,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/103.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/103-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1795,3000,
80,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/104.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/104-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1772,3000,
81,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/105.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/105-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1795,3000,
82,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/106.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/106-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1790,3000,
83,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/107.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/107-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1771,3000,
84,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/108.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/108-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1782,3000,
85,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/109.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/109-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1788,3000,
86,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/110.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/110-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1790,3000,
87,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/111.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/111-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1783,3000,
88,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/112.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/112-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1797,3000,
89,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/113.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/113-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1793,3000,
90,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/114.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/114-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1791,3000,
91,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/115.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/115-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1790,3000,
92,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/116.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/116-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1795,3000,
93,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/117.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/117-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1795,3000,
94,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/118.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/118-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1787,3000,
95,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/119.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/119-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1778,3000,
96,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/120.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/120-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1793,3000,
97,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/121.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/121-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1782,3000,
98,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/122.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/122-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1788,3000,
99,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/123.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/123-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1795,3000,
100,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/124.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/124-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1779,3000,
101,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/125.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/125-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1796,3000,
102,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/126.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/126-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1792,3000,
103,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/127.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/127-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1793,3000,
104,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/128.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/128-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1776,3000,
105,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/129.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/129-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1784,3000,
106,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/130.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/130-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1795,3000,
107,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/131.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/131-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1789,3000,
108,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/132.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/132-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1775,3000,
109,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/133.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/133-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1795,3000,
110,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/134.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/134-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1791,3000,
111,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/135.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/135-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1778,3000,
112,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/136.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/136-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1776,3000,
113,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/137.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/137-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1776,3000,
